PropType,Price,CBD Distance,Bedroom,Bathroom,Car-Garage,Landsize,Building Area,Built Year,RE Agency,Median Price,Median Rental,PropertyCount,Status
h,1540000,8.7,2,2,1,486,270,2016,Biggin,1055000,540,4918,S
h,1875000,7.5,3,1,2,691,287.9166667,1996,Jellis Craig,1765000,490,9264,S
h,1900000,6.4,4,2,2,556,292.6315789,1996,McGrath,2185000,480,2211,S
h,1915000,3.8,4,3,1,589,267.7272727,1987,Marshall White,1735000,675,8648,S
h,1965000,5.7,3,1,1,470,195.8333333,2002,Abercromby's,2185000,480,2211,S
h,2200000,15.2,4,2,2,589,310,1917,Buxton,2090500,850,4497,S
u,2239375,7.7,1,1,0,177,126.4285714,1998,Marshall White,2030000,520,8989,S
h,2652875,5.4,2,2,2,612,255,2007,Fletchers,2735000,610,10331,S
h,3329000,11.2,4,3,3,670,394.1176471,1978,RT Edgar,3195000,805,10579,S
h,350000,14.5,3,1,1,516,344,1999,Barry Plant,567500,390,851,NS
u,410000,8.8,2,1,2,246,205,2015,Ray White,1079000,500,14577,S
u,450000,4.3,2,1,1,277,230.8333333,1996,Raine,1055000,540,4918,S
h,559000,14,3,1,2,604,274.5454545,1988.5,YPA,567500,390,851,S
h,565000,20.6,3,2,4,657,547.5,2008,YPA,646000,460,15510,S
u,570000,1.8,2,2,1,244,152.5,2011,Alexkarbon,1080000,550,6821,NS
h,580000,28.5,3,2,1,445,222.5,1978,Quinta,710000,450,8443,S
h,642500,14,3,1,3,690,460,1960,RW Property Group,520000,450,4294,S
h,650000,34.1,3,1,4,539,234.3478261,1994,O'Brien Real Estate,708000,480,9376,S
h,651375,14,2,1,0,607,433.5714286,1986.5,Barry Plant,650000,400,14042,NS
h,668000,12.4,3,1,1,540,270,2013,Ray White,777000,470,5070,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
u,682000,7.7,3,1,2,185,154.1666667,1993,Noel Jones,2250000,595,8920,S
h,710000,16.3,4,2,2,616,280,1980,Hamilton,655000,430,8279,S
h,840000,14.5,3,1,1,692,300.8695652,1989,Stockdale,751000,450,2329,NS
u,875500,13.7,2,2,1,225,187.5,2006,RT Edgar,2142500,695,5454,S
h,931999,12.5,4,3,2,528,406.1538462,1995,Nelson Alexander,1102500,455,389,S
t,995000,21.5,3,3,2,408,255,1985,Buxton,1355000,520,3650,NS
t,1140000,11.4,2,2,1,314,196.25,2007,Hodges,1130000,735,2397,S
h,1225000,19.9,5,2,2,776,431.1111111,1985,Fletchers,1047500,490,7785,S
h,1230000,2.4,2,2,2,429,268.125,2003,Collins,1340000,620,14949,S
h,1310000,10.2,2,1,2,433,173.2,1989,Noel Jones,2270000,600,5457,S
h,1335000,9.7,3,3,1,736,613.3333333,2002,Nelson Alexander,1200000,650,3284,S
u,1511000,4.6,2,1,1,196,163.3333333,1970,Biggin,1399000,550,4380,S
h,1760000,5.5,2,1,2,391,186.1904762,2006,Nelson Alexander,1690000,580,11364,S
h,1875000,5.3,3,1,2,771,335.2173913,1950,McGrath,1690000,580,11364,S
h,1910000,11.2,4,4,3,561,311.6666667,2002,Hodges,3195000,805,10579,S
h,2141125,10.2,3,1,1,706,294.1666667,1995,Jellis Craig,1702000,600,2079,S
h,2260000,10.5,4,2,2,798,380,2015,Nick,3195000,805,10579,S
u,2339375,9.2,3,1,2,234,167.1428571,1982,HockingStuart,2235000,595,10412,S
h,2730000,7.9,3,2,2,679,339.5,1940,Jellis Craig,3100000,650,5682,S
h,2825000,9.2,4,2,4,566,314.4444444,1993,Jellis Craig,2235000,595,10412,S
u,520000,3.8,2,1,1,175,125,1995,Buxton,1735000,675,8648,NS
t,530000,8.5,2,2,1,382,318.3333333,1988,Raine,897500,490,7485,S
h,600000,14,4,2,4,753,627.5,1990,Stockdale,567500,390,851,S
h,669500,16.3,3,1,4,542,246.3636364,1980,Love,655000,430,8279,S
h,697250,14.8,3,2,1,400,266.6666667,1978,Barry Plant,670000,450,7719,NS
h,703500,24.7,4,1,2,417,198.5714286,1958,McLennan,705000,450,8322,S
h,760000,6.7,2,1,2,378,270,1920,Nelson Alexander,1100000,530,11204,S
u,769250,12.4,1,1,0,214,178.3333333,1995,Barry Plant,777000,470,5070,NS
u,790125,13,2,1,1,226,188.3333333,2020,Stockdale,735000,470,8870,NS
h,792000,9.2,4,2,1,376,268.5714286,1972,Jellis Craig,900000,490,3445,S
u,880000,5,2,1,1,146,121.6666667,1995,Chisholm,1116500,600,13240,S
h,900000,12,3,2,2,485,242.5,1950,Nelson Alexander,815000,450,21650,S
h,900000,5.2,2,1,0,476,340,1995,Nelson Alexander,1300000,550,11918,S
t,920000,14.3,2,1,2,335,239.2857143,2018,Parkes,1500000,600,10999,S
h,946000,6.7,2,1,1,397,189.047619,1982,YPA,1100000,530,11204,S
h,985000,14.7,3,1,3,531,312.3529412,1981,Fletchers,1183000,560,4048,S
h,1055000,5.8,3,1,2,382,272.8571429,1995,Collins,1304000,480,2970,S
h,1058875,21.5,4,2,2,542,285.2631579,1992.5,Ray White,985000,650,2243,S
h,1200000,2.4,3,1,1,535,356.6666667,1997,Biggin,1340000,620,14949,S
u,1236875,3.1,2,2,1,266,166.25,1996,HockingStuart,1055000,550,2230,S
h,1250000,13.8,4,2,2,549,238.6956522,1994,Buxton,1305000,650,10969,NS
t,1270000,7.9,3,2,1,417,347.5,2018,VICProp,3100000,650,5682,NS
h,1370000,6.5,3,2,3,417,297.8571429,2014,Jellis Craig,1250000,500,8870,S
u,1396000,2.6,3,3,2,171,122.1428571,1979,Biggin,1340000,620,14949,NS
h,1400000,13.9,6,2,2,576,360,1990,Fletchers,1320000,600,9028,S
h,1447500,14.3,4,2,2,598,460,1988,Ray White,1500000,600,10999,NS
h,1501000,11.4,1,1,0,631,315.5,2019,Gary,1480000,505,7822,S
h,1695250,3.8,1,1,1,478,398.3333333,1994,Biggin,1735000,675,8648,S
h,1750000,9.2,4,2,2,673,480.7142857,2007,Kay,2220000,700,7809,S
h,2910000,9.2,4,3,2,600,352.9411765,1995,Marshall White,2220000,700,7809,S
h,2950000,9.2,4,2,2,591,236.4,2007,Kay,2235000,595,10412,S
h,5600000,3,3,2,2,472,205.2173913,2020,Marshall White,2485000,600,2019,NS
u,370000,2.6,1,1,1,190,135.7142857,1980,HockingStuart,1340000,620,14949,NS
h,373000,14,1,1,1,403,287.8571429,2005,Raine,520000,450,4294,S
u,470000,7.7,1,1,1,210,175,2002,HockingStuart,2030000,520,8989,S
u,490500,14.6,2,2,1,206,128.75,2012,Ray White,1312500,650,2555,S
h,510000,19.6,3,1,2,397,158.8,2012,HockingStuart,639000,450,10926,S
h,585000,10.5,3,1,2,419,167.6,2019,Barry Plant,857000,480,4502,S
t,610000,12,1,1,0,399,332.5,1981,RW Property Group,815000,450,21650,S
u,635000,4.6,2,1,1,268,167.5,1998,Jellis Craig,2601000,495,11308,S
h,696000,20.6,4,2,2,585,292.5,2007,Ray White,670000,450,5833,S
h,725000,9.4,2,1,3,632,451.4285714,2003,Haughton,815000,500,2674,S
h,730000,22.7,3,1,4,695,278,1976,iSell,709000,440,11806,S
h,780000,11.2,4,1,3,697,316.8181818,1960,Eview,735000,470,8870,S
h,793000,11.2,3,1,2,589,392.6666667,2002,Barry Plant,815000,450,21650,S
t,817500,10.1,2,1,1,292,243.3333333,1996,Century 21,1480000,505,7822,S
h,830000,20.4,5,4,5,602,401.3333333,1979,RW Property Group,825000,520,4864,S
t,850000,13.8,2,2,2,333,237.8571429,2013,Century 21,1305000,650,10969,S
h,897000,8,3,1,2,523,307.6470588,2011,Frank,1765000,490,9264,S
h,985000,8.4,3,2,4,528,229.5652174,1994,RW Property Group,1079000,500,14577,S
h,1014250,11.5,3,1,1,513,301.7647059,1994,Eview,840500,470,2651,NS
h,1030000,9.4,4,3,2,533,380.7142857,1999,HockingStuart,880000,500,5132,NS
h,1055000,24.7,5,2,4,444,211.4285714,1960,Raine,670000,420,10894,S
h,1100000,4.3,3,2,2,540,317.6470588,1991,Jellis Craig,1349000,500,6567,NS
h,1110000,2.6,2,1,0,446,343.0769231,1997,HockingStuart,1340000,620,14949,S
h,1190000,7.8,3,1,1,425,170,2004,Village,1090000,600,1808,S
t,1220000,13.8,2,2,1,368,262.8571429,1984,Jellis Craig,1305000,650,10969,S
h,1250000,3.5,3,3,1,702,292.5,2012,Greg,1735000,675,8648,NS
h,1270000,2.6,3,1,1,648,259.2,2000,Biggin,1340000,620,14949,S
h,1500000,10.1,3,2,2,603,335,1996,Woodards,1480000,505,7822,S
h,1511000,5.1,1,1,1,411,228.3333333,2004,Biggin,1399000,550,4380,S
h,1625000,21.5,3,2,2,636,254.4,1982,Hodges,1251500,520,5087,S
t,1660000,4.5,2,1,2,348,248.5714286,1997,Marshall White,1540000,550,7717,NS
h,1800000,7.5,4,2,2,763,346.8181818,1996,Nelson Alexander,1765000,490,9264,S
u,326000,7.5,1,1,1,281,175.625,1996,Nelson Alexander,1765000,490,9264,S
u,365000,11.4,1,1,1,163,116.4285714,2014,HockingStuart,1480000,505,7822,S
h,427000,14.7,3,1,2,637,265.4166667,1989.5,Greg,587000,450,16166,S
h,480000,31.7,3,2,3,616,280,1994,Raine,637500,450,14092,S
u,520000,21.5,2,1,1,200,125,1970,Sweeney,1251500,520,5087,S
h,571750,14.7,4,2,0,532,354.6666667,1989.5,Eview,587000,450,16166,NS
u,610000,1.9,1,1,1,224,160,1993,Greg,2045000,600,5943,S
u,647000,11.2,1,1,1,258,184.2857143,1987,Stockdale,840500,470,2651,S
u,710000,4.5,2,1,1,255,212.5,1996,Edward,1540000,550,7717,S
h,722750,22.7,3,1,3,689,530,1965,Barry Plant,709000,440,11806,NS
u,743000,12.3,2,1,2,143,102.1428571,1975,Ray White,1525000,550,3224,S
h,777000,9.4,2,1,0,649,381.7647059,1978,Barry Plant,815000,500,2674,S
h,850000,11.2,3,1,2,361,277.6923077,1993,Stockdale,795000,450,2606,S
h,862625,23,2,1,2,533,280.5263158,1981.5,Barry Plant,845500,510,11925,NS
t,870000,6.9,4,4,2,416,260,1994,Nelson Alexander,1065000,500,6232,S
h,922000,6.7,4,2,2,463,210.4545455,1960,Melbourne,1100000,530,11204,S
t,923250,6.4,2,1,1,353,220.625,1980,Jason,860000,470,7570,S
h,1051000,13.8,3,2,1,547,455.8333333,1997,Jellis Craig,1580000,600,5420,S
h,1079125,4.3,4,3,2,674,354.7368421,1991,First National,1055000,540,4918,NS
t,1170000,16.7,4,3,2,393,280.7142857,1936,Ray White,1750500,608,15321,S
h,1946500,11.2,3,2,2,711,418.2352941,1982,Jellis Craig,1511000,550,8801,S
h,2600000,4.1,3,1,1,442,368.3333333,1988,Cayzer,2485000,600,2019,NS
u,2625875,5.3,1,1,1,263,187.8571429,1965,Marshall White,2601000,495,11308,NS
u,2625875,4.6,1,1,1,211,150.7142857,1999,Woodards,2601000,495,11308,S
u,2659000,7.4,2,1,2,256,160,2012,Marshall White,1750000,583,4675,S
h,2790000,2.1,5,2,2,391,162.9166667,1881,Nelson Alexander,1715000,630,5825,S
t,2908250,7.9,3,1,2,363,226.875,2002,RT Edgar,2232000,1100,892,S
u,280000,7.5,1,1,1,199,165.8333333,2006,Frank,1765000,490,9264,S
u,400000,8.1,1,1,1,228,162.8571429,2004,Gary,1975000,825,6923,NS
u,418000,4.6,2,1,0,222,158.5714286,1976,Dingle,2601000,495,11308,S
t,420000,20.6,3,2,2,293,183.125,1970,Ray White,646000,460,15510,S
h,485000,20.6,3,2,1,599,285.2380952,2013,Ray White,646000,460,15510,S
h,500000,13,3,1,1,589,294.5,2006,Nelson Alexander,735000,470,8870,S
u,502500,6.6,2,1,1,236,147.5,1988,Buxton,1342500,750,2952,S
h,520000,20.6,3,2,2,528,211.2,2000,Raine,670000,450,5833,S
u,580000,8.9,1,1,0,189,135,1982,Jason,1070500,675,802,S
h,616000,16.5,3,1,1,684,570,1985,Barry Plant,670000,420,2474,S
h,662000,13.5,2,2,2,512,365.7142857,2013,Brad,795000,480,3464,S
h,715888,12.1,2,1,1,613,266.5217391,1972,Barry Plant,795000,450,2606,S
h,723000,11.2,3,1,1,535,222.9166667,2002,Ray White,815000,450,21650,S
t,740000,6.4,3,2,2,335,209.375,2001,Jason,860000,470,7570,NS
h,763000,11.7,3,2,2,663,442,2003,Nelson Alexander,960000,480,5629,S
h,785000,17.9,3,1,2,456,198.2608696,1991,Ray White,1372500,550,9758,S
h,800000,35.2,4,2,2,668,371.1111111,2007,Barry Plant,850000,520,17093,NS
h,821000,8.8,3,1,2,396,172.173913,2012,Love,1079000,500,14577,S
h,1020000,9.2,2,1,0,505,210.4166667,1971,Jellis Craig,2235000,595,10412,S
h,1129375,4.4,3,1,1,523,307.6470588,1995,Nelson Alexander,1117500,500,3593,S
h,1160000,13.4,3,2,1,583,364.375,1986,Fletchers,1340000,525,2867,S
h,1175000,21.3,4,2,6,723,380.5263158,1950,Purplebricks,1028000,525,3794,NS
h,1250000,12.3,3,2,2,506,240.952381,1920,Barry Plant,1207500,498,3145,NS
h,1280000,9.7,4,2,2,689,344.5,1988,Brad,1200000,650,3284,NS
h,1290000,8,3,1,1,618,386.25,1983,Nelson Alexander,1765000,490,9264,S
u,1303500,4.3,1,1,1,248,206.6666667,1980,Raine,1349000,500,6567,NS
t,1375000,13.8,4,3,2,299,249.1666667,1994,Greg,1305000,650,10969,NS
h,1601000,9.2,3,1,2,453,238.4210526,2001,Marshall White,2235000,595,10412,S
h,1675000,4.2,3,3,1,648,259.2,1993,Rendina,927500,500,5263,S
h,2140000,10.7,5,2,2,780,650,1994,Marshall White,2425000,800,6938,S
h,2339375,9.2,4,2,3,598,498.3333333,2007,Marshall White,2235000,595,10412,S
h,2560000,10.7,3,1,1,712,374.7368421,2018,RT Edgar,2425000,800,6938,NS
u,500000,5,2,2,2,234,167.1428571,2011,Jellis Craig,1116500,600,13240,NS
h,522500,14,3,1,1,646,340,1980,YPA,520000,450,4294,S
u,558500,7.2,2,1,1,180,128.5714286,1970,Buxton,1747500,740,821,S
t,625000,16.1,2,2,1,317,198.125,1985,Barry Plant,900000,525,1390,S
u,660000,8,1,1,1,250,156.25,2008,Paul,1765000,490,9264,S
u,700000,2.4,2,1,2,170,141.6666667,2001,Jellis Craig,1680000,713,1123,S
u,735000,1.8,3,1,2,204,170,1986,Woodards,1610000,550,6786,S
h,755000,18.8,3,2,1,577,250.8695652,2011,Ray White,933000,608,7113,S
h,825000,14.6,2,2,1,390,156,1979,Buxton,1312500,650,2555,NS
h,835000,16.1,3,1,1,392,156.8,1983,Buckingham,938500,490,8524,S
t,835000,8.9,3,2,2,347,247.8571429,2010,HockingStuart,1265000,500,2890,NS
h,842490,27,3,3,2,709,472.6666667,2019,Ray White,877500,563,2076,S
h,880000,12,3,2,3,743,495.3333333,1995,Harrington,815000,450,21650,S
t,885000,15.5,4,2,2,310,221.4285714,1995,Ray White,1046000,550,3692,S
h,920000,16.1,4,2,2,581,415,1997,Jellis Craig,938500,490,8524,NS
h,928500,6.5,4,2,2,538,233.9130435,2006,Barry Plant,1250000,500,8870,S
h,940000,11.4,3,2,2,581,387.3333333,1985,Miles,1170000,550,3540,NS
h,950000,13.9,3,1,1,443,221.5,1981,Buxton,1305000,650,10969,NS
h,1045000,8.9,3,2,3,526,210.4,1970,Williams,1070500,675,802,S
u,1079125,8.7,1,1,1,215,153.5714286,2004,Barry Plant,1055000,540,4918,S
h,1100000,5.9,3,1,1,635,317.5,2008,Brad,1225000,620,7082,NS
h,1230000,13.4,3,2,2,387,241.875,2003,RW Property Group,1340000,525,2867,S
h,1260000,21.5,3,1,1,559,279.5,2013,Buxton,1257500,550,2824,NS
h,1291000,17.3,3,2,2,567,226.8,1947,Buxton,1865000,695,5366,S
h,1323000,17.9,3,2,2,592,236.8,1991,Buxton,1372500,550,9758,S
h,1370000,12.1,3,2,2,597,497.5,2000,Woodards,1840000,498,4442,S
h,1505000,11.7,4,3,2,659,263.6,2009,TTS Real Estate,1370000,560,5678,S
h,1525000,6.8,3,1,4,597,298.5,1860,Sweeney,1390000,595,6380,NS
h,1880000,9.2,3,2,2,668,556.6666667,2002,RT Edgar,2235000,595,10412,S
t,1946500,8.4,1,1,1,343,285.8333333,1982,Jellis Craig,1511000,550,8801,S
h,1946500,8.4,4,2,2,585,390,1994,Jellis Craig,1511000,550,8801,S
h,2195000,11.2,3,1,0,599,315.2631579,1972,Jellis Craig,2270000,600,5457,S
h,2370000,5.3,3,2,1,607,319.4736842,1890,Jellis Craig,2601000,495,11308,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
u,2384875,7.7,2,2,1,216,180,2012,Barry Plant,2250000,595,8920,S
t,3329000,11.2,3,2,1,404,288.5714286,1989,Rodney,3195000,805,10579,S
u,330000,7,2,1,1,188,134.2857143,1995,Jason,1070000,550,6543,NS
h,350000,18.4,3,1,1,466,332.8571429,2003,S&L,651000,450,10160,NS
h,460000,10.5,2,1,1,400,250,1973,Nelson Alexander,835000,450,2947,NS
u,590000,6.1,2,1,2,269,224.1666667,1982,Buxton,1116500,600,13240,S
t,600000,11.2,2,1,2,401,286.4285714,1989,Barry Plant,735000,470,8870,S
h,650000,12,3,1,1,491,377.6923077,1950,Barry Plant,815000,450,21650,S
h,745000,8.8,2,1,1,541,245.9090909,1994,Nelson Alexander,815000,500,2674,S
h,770000,11.2,3,1,3,604,287.6190476,1955,Stockdale,735000,470,8870,S
t,815000,10.2,2,2,2,352,293.3333333,2016,Buxton,1715000,560,3052,NS
h,880000,18.8,3,2,2,652,465.7142857,1970,Win,933000,608,7113,S
t,1042000,8.4,4,2,1,336,280,1992.5,Jellis Craig,1511000,550,8801,S
h,1128500,8.4,4,2,1,530,265,1950,Barry Plant,1079000,500,14577,NS
u,1190000,6.1,3,1,1,233,166.4285714,2007,Gary,1116500,600,13240,S
h,1210000,7.5,3,2,2,638,455.7142857,2000,Nelson Alexander,1765000,490,9264,S
h,1850000,4.3,5,3,2,527,351.3333333,1991,Nelson Alexander,1349000,500,6567,NS
u,2214000,7.2,2,1,1,201,125.625,1970,Gary,2325000,550,4898,NS
u,2262375,2.7,1,1,1,218,155.7142857,1970,Shape,2700000,565,14887,NS
h,2440000,11.2,4,3,2,596,259.1304348,1972,Marshall White,2270000,600,5457,S
h,5600000,1.8,3,2,2,396,282.8571429,2014,Nelson Alexander,2500000,550,2309,S
u,112000,8.4,1,1,1,189,118.125,1990,Century 21,1511000,550,8801,S
u,372000,4.3,2,1,2,201,167.5,1998,Biggin,1055000,540,4918,S
t,410000,8.7,2,1,2,373,233.125,1994,Biggin,1055000,540,4918,S
h,460000,20.6,2,2,1,414,318.4615385,2017,YPA,646000,460,15510,S
u,471250,5.5,2,1,1,211,131.875,1993,McGrath,1690000,580,11364,S
t,473000,14.7,3,3,1,410,341.6666667,1999,Reliance,750000,470,15542,S
u,620000,7.8,2,1,2,204,127.5,2009,Miles,1302500,525,5549,S
u,640000,2.6,2,2,1,193,137.8571429,1986,Jellis Craig,1340000,620,14949,S
h,651375,14,5,3,2,594,297,2009,Barry Plant,650000,400,14042,S
h,691000,20.5,2,2,2,376,197.8947368,2005,Millership,710000,470,7969,S
u,737000,5.9,3,3,2,216,135,2010,Nelson Alexander,1225000,620,7082,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,745000,7.7,1,1,1,240,150,1995,Jellis Craig,2250000,595,8920,S
u,821000,11.2,2,1,1,258,215,2006,Buxton,3195000,805,10579,S
h,825000,7.8,2,1,1,374,149.6,1993,Nicholson,1100000,530,11204,S
h,855000,23,3,1,1,540,270,1979,Ray White,845500,510,11925,S
h,885000,7.8,3,1,2,441,294,1977,Nelson Alexander,1100000,530,11204,S
h,895000,12.9,4,2,2,700,437.5,1999,Jason,730000,450,3296,S
t,900000,5.5,3,2,2,378,270,2019,Nelson Alexander,1690000,580,11364,S
h,1000000,11.2,2,1,1,742,530,2000,Brad,840500,470,2651,S
u,1081000,13.8,2,2,2,257,214.1666667,1984,Hodges,2142500,695,5454,S
h,1085000,6.6,2,1,2,581,446.9230769,1987,Village,1215000,550,2417,S
h,1120000,12.4,4,2,2,386,193,2008,Barry Plant,1320000,600,9028,NS
h,1214000,3.2,3,3,1,656,298.1818182,2000,Nelson Alexander,1595000,670,3106,S
h,1218625,14.6,3,2,3,725,483.3333333,1992,Nelson Alexander,1410000,665,1624,S
h,1268750,5.2,3,1,1,528,310.5882353,1995,Nelson Alexander,1300000,550,11918,S
h,1543000,16.7,4,2,3,737,294.8,1989.5,Barry Plant,1750500,608,15321,S
u,1578000,10.9,2,1,2,268,167.5,2007,HockingStuart,1455500,550,4605,S
h,1660000,16,4,2,2,460,200,2006,Hodges,1535000,670,4794,S
h,1900000,3.5,3,1,0,531,442.5,1910,Nelson Alexander,1620000,790,1008,NS
h,2205500,3.3,2,2,1,568,258.1818182,1988,Greg,2097000,600,3280,S
h,2205500,3.3,3,2,2,391,205.7894737,2002,Marshall White,2097000,600,3280,S
h,2300000,35.2,5,3,2,539,245,2001,Barry Plant,850000,520,17093,S
u,503000,1.5,1,1,1,253,180.7142857,1993,Biggin,3725000,595,3040,S
u,511200,2.7,1,1,1,267,166.875,1997,HockingStuart,2700000,565,14887,S
h,582500,44.2,3,2,2,707,294.5833333,2005,Ruralco,600000,420,3988,NS
h,591000,11.2,2,2,2,475,226.1904762,1989,Stockdale,735000,470,8870,S
h,650000,13.3,2,2,2,651,260.4,1976,Calder,730000,420,4217,S
h,670000,7.8,4,4,3,420,323.0769231,2008,Raine,1100000,530,11204,NS
t,690000,6.7,3,1,1,324,202.5,2011,Nelson Alexander,1100000,530,11204,S
h,733000,14.8,3,2,2,361,240.6666667,2008,Hamilton,900000,490,2674,S
h,780000,12.5,3,1,1,589,346.4705882,1987,Brad,1102500,455,389,S
t,815000,11.2,3,2,2,368,230,2020,Barry Plant,815000,450,21650,S
h,825000,23,3,2,2,366,152.5,1981.5,Barry Plant,845500,510,11925,S
h,870000,4.4,3,2,0,491,204.5833333,1999,Brad,1117500,500,3593,S
h,884500,8.7,3,2,2,667,333.5,2004,Jellis Craig,1055000,540,4918,S
h,900000,14.3,3,2,2,533,313.5294118,1988,Jellis Craig,1500000,600,10999,NS
h,920000,7,3,1,0,644,257.6,1994,Jellis Craig,1250000,500,8870,S
h,939000,14.5,2,1,1,376,221.1764706,2004,Buxton,1270000,710,2356,S
t,1000000,9.9,2,1,1,315,225,1971,D'Aprano,897500,490,7485,S
h,1050000,9.2,3,1,2,441,245,1997,HockingStuart,900000,490,3445,S
t,1149625,16.7,1,1,0,365,228.125,1986,Buxton,1230000,520,5837,NS
h,1158000,7,2,1,1,521,217.0833333,1970,Jason,1070000,550,6543,S
h,1305000,13.8,3,1,3,449,224.5,1994,Purplebricks,1305000,650,10969,S
h,1396000,2.4,3,1,2,374,170,1900,Jellis Craig,1340000,620,14949,S
t,1435000,13,4,4,3,370,264.2857143,2014,HockingStuart,1885000,600,6795,S
h,1816000,5.2,4,2,2,608,304,1910,Nelson Alexander,1225000,620,7082,S
h,1850000,9.2,4,2,2,619,343.8888889,2013,Jellis Craig,2220000,700,7809,NS
h,1946500,11.2,3,1,1,631,315.5,2002,HockingStuart,1511000,550,8801,S
h,1946500,11.2,4,3,2,536,335,2018,Marshall White,1511000,550,8801,S
h,2354875,6.2,4,1,1,506,253,1993,Jellis Craig,2215000,770,6482,NS
h,5046000,6.1,5,3,3,487,324.6666667,2001,Abercromby's,1116500,600,13240,S
h,430000,16.6,2,2,2,389,155.6,2005,Raine,593000,430,1889,S
u,465000,6.1,2,1,1,202,144.2857143,1975,Marshall White,1116500,600,13240,S
h,544000,15.5,1,1,0,388,298.4615385,1994,Barry Plant,661500,400,7630,S
h,567000,23,3,1,1,420,323.0769231,1981.5,HockingStuart,845500,510,11925,S
h,571000,11.2,3,2,2,373,169.5454545,2006,Nelson Alexander,815000,450,21650,S
u,600000,5,2,1,1,161,115,1930,HockingStuart,1116500,600,13240,NS
t,600000,10.5,3,2,2,400,285.7142857,2010,Bells,670000,400,2185,S
h,730000,25.5,4,2,2,400,307.6923077,2012,HockingStuart,661000,500,2940,NS
h,790000,18.8,4,2,2,530,278.9473684,1977.5,Barry Plant,933000,608,7113,NS
u,825000,4.6,2,2,1,250,178.5714286,1990,HockingStuart,1399000,550,4380,S
u,841000,4.1,3,3,1,204,170,1981,Jellis Craig,3930000,600,7217,S
h,956000,8.4,4,2,4,540,415.3846154,1993,Sweeney,1297500,550,5498,S
h,1010000,3.8,2,1,1,448,263.5294118,1974,Woodards,1735000,675,8648,S
h,1050000,14.8,3,4,2,662,472.8571429,2008,Sweeney,900000,490,2674,NS
h,1105000,18.8,3,2,2,650,361.1111111,1977.5,Ray White,933000,608,7113,S
h,1105000,11.2,2,1,2,583,265,1991,Brad,903000,495,2291,S
h,1200000,10.4,3,1,2,654,311.4285714,1995,JY,1370000,560,5678,NS
h,1235000,8.2,3,1,2,392,261.3333333,1993,Brad,1055000,525,1308,S
h,1276000,5.2,2,1,2,362,241.3333333,1999,Nelson Alexander,1300000,550,11918,S
h,1603500,5.5,3,2,1,626,368.2352941,1976,Jellis Craig,1690000,580,11364,S
u,1645000,1.6,2,1,2,207,172.5,1982,Nelson Alexander,1062500,580,4553,S
h,1700000,5.5,1,1,1,630,331.5789474,1978,HockingStuart,1690000,580,11364,NS
h,1720000,10.3,2,1,1,447,319.2857143,1993,Hodges,2425000,800,6938,NS
h,2150625,9.2,2,1,1,592,281.9047619,1974,Marshall White,2220000,700,7809,S
h,2560500,10.2,4,4,3,573,409.2857143,2013,RW Property Group,2270000,600,5457,S
h,2652875,5.4,3,1,3,576,338.8235294,1909,Jellis Craig,2735000,610,10331,S
h,381000,31.7,3,2,2,651,382.9411765,1975,PRDNationwide,500000,370,3553,S
u,390000,4.6,1,1,0,266,190,2016,LITTLE,2601000,495,11308,NS
h,505000,20.6,3,2,2,397,189.047619,2019,Ray White,646000,460,15510,S
u,550000,8.1,2,1,1,209,174.1666667,2015,Gary,1975000,825,6923,S
h,580000,14.7,3,2,2,580,276.1904762,1989.5,Ray White,587000,450,16166,S
u,596000,17.9,3,3,1,193,160.8333333,2006,HockingStuart,1372500,550,9758,S
