Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm
Broadmeadows,264 Camp Rd,3,h,PI,YPA,17/02/2018,0.4049119450533755,3047.0,3.0,2.0,0.0,0.6457415318134725,-0.06047160179017256,1960.0,Hume City Council,-37.68706,144.93563,Northern Metropolitan,4294.0,4366.197183098591
Brunswick,48 Garnet St,4,h,S,Jellis,17/02/2018,-0.87982923303405,3056.0,4.0,2.0,1.0,-0.07306754778693507,2.044008455420105,1915.0,Moreland City Council,-37.75474,144.9539,Northern Metropolitan,11918.0,3729.4117647058824
Bulleen,67 Rocklea Rd,3,h,S,Fletchers,17/02/2018,-0.06226666516023371,3105.0,3.0,2.0,2.0,0.6150231950784124,-0.14227117998562505,1970.0,Manningham City Council,-37.77022,145.08623,Eastern Metropolitan,4480.0,9145.038167938932
Burnley,2b Cherrill St,3,h,S,Jellis,17/02/2018,-1.2886105169709583,3121.0,3.0,2.0,1.0,-1.0990599947379442,0.19979978337717627,2015.0,Yarra City Council,-37.82922,145.00837,Northern Metropolitan,438.0,10960.45197740113
Burwood,5 Kildare St,3,h,S,Lindellas,17/02/2018,-0.12066399143693493,3125.0,3.0,2.0,2.0,0.4460723430355815,-0.25381605934306023,1950.0,Monash City Council,-37.84579,145.10838,Southern Metropolitan,5678.0,11379.310344827587
Burwood East,55 Hilltop Cr,3,h,S,Barry,17/02/2018,0.5071072660376025,3151.0,3.0,1.0,1.0,0.45528784405609957,-0.26868870992405164,1963.0,Whitehorse City Council,-37.8548,145.13302,Eastern Metropolitan,4048.0,10964.912280701754
Camberwell,29 Dominic St,4,h,PI,RT,17/02/2018,-0.5148459438046679,3124.0,4.0,2.0,2.0,1.0481517430427605,0.5269980961589862,1930.0,Boroondara City Council,-37.83704,145.08336,Southern Metropolitan,8920.0,11990.950226244344
Camberwell,2 Lyric Gr,5,h,PI,Marshall,17/02/2018,-0.5148459438046679,3124.0,5.0,2.0,3.0,1.4751366236600967,0.7277788790023696,1930.0,Boroondara City Council,-37.83924,145.06768,Southern Metropolitan,8920.0,9758.064516129032
Camberwell,144 Warrigal Rd,5,h,SP,Garvey,17/02/2018,-0.5148459438046679,3124.0,5.0,2.0,2.0,1.0143615726341944,0.3708352650585769,1970.0,Boroondara City Council,-37.84064,145.09714,Southern Metropolitan,8920.0,7750.0
Carlton,226 Elgin St,2,u,VB,Nelson,17/02/2018,-1.4054051695243606,3053.0,2.0,1.0,4.0,3.0386999634746585,-0.5810143721248702,2006.0,Melbourne City Council,-37.79687,144.96685,Northern Metropolitan,6786.0,9027.777777777777
Carlton North,138 Amess St,2,h,S,Nelson,17/02/2018,-1.12801786971003,3054.0,2.0,1.0,2.0,-0.7980202947343547,-0.49177846863892205,1890.0,Melbourne City Council,-37.78425,144.97416,Northern Metropolitan,3106.0,14404.761904761905
Caroline Springs,4 Wavertree Av,3,h,PI,YPA,17/02/2018,0.521706597606778,3023.0,3.0,2.0,2.0,0.2402594869106785,0.2592903857011417,2000.0,Melton City Council,-37.73998,144.72995,Western Metropolitan,7719.0,3135.135135135135
Cheltenham,4A Luxmoore St,4,h,PI,O'Brien,17/02/2018,0.9742858762512117,3192.0,4.0,2.0,2.0,-0.260449401870802,0.13287285576271513,1950.0,Bayside City Council,-37.95947,145.04364,Southern Metropolitan,9758.0,6845.238095238095
Cheltenham,46 Snowdon Dr,5,h,S,Ray,17/02/2018,0.9742858762512117,3192.0,5.0,3.0,6.0,0.4614315114031116,0.28159936157262877,1970.0,Bayside City Council,-37.97306,145.08198,Southern Metropolitan,9758.0,7234.04255319149
Clarinda,12 Springs Rd,4,h,S,C21,17/02/2018,0.9158885499745106,3169.0,4.0,2.0,4.0,0.54744285426128,-0.008417324756702796,1955.0,Kingston City Council,-37.92851,145.10948,South-Eastern Metropolitan,2727.0,7718.120805369127
Coburg,31 Berry St,3,h,S,Nelson,17/02/2018,-0.6608392594964208,3058.0,3.0,1.0,1.0,-0.14679155595107943,-0.10508955353314664,1940.0,Darebin City Council,-37.74636,144.95833,Northern Metropolitan,11204.0,7573.529411764706
Coburg,9 Deakin St,3,h,S,Nelson,17/02/2018,-0.6608392594964208,3058.0,3.0,1.0,1.0,-0.12528872023653734,1.902718274900687,1980.0,Darebin City Council,-37.74711,144.95659,Northern Metropolitan,11204.0,2672.4137931034484
Coburg,75 Murray Rd,3,h,VB,Nelson,17/02/2018,-0.6608392594964208,3058.0,3.0,2.0,3.0,-0.2358747324827539,-0.2761250352145473,1955.0,Darebin City Council,-37.73576,144.97922,Northern Metropolitan,11204.0,6548.672566371682
Coburg,162 The Avenue,4,h,S,Barry,17/02/2018,-0.6608392594964208,3058.0,4.0,2.0,2.0,0.36927650119793115,0.2964720121536201,1970.0,Darebin City Council,-37.75383,144.97812,Northern Metropolitan,11204.0,6947.368421052632
Coolaroo,33 Exford St,2,h,SP,Skad,17/02/2018,0.9012892184053352,3048.0,2.0,1.0,2.0,0.8208360512033154,-0.3133066616670257,1970.0,Hume City Council,-37.66368,144.92582,Northern Metropolitan,1124.0,4583.333333333333
Craigieburn,2 Calm Av,3,h,S,Barry,17/02/2018,1.368467828618945,3064.0,3.0,3.0,2.0,-0.6198539416710058,0.036200626986271287,2014.0,Hume City Council,-37.59784,144.90001,Northern Metropolitan,15510.0,3322.5806451612902
Craigieburn,36 Emerald Cct,3,h,PI,Barry,17/02/2018,1.368467828618945,3064.0,3.0,2.0,2.0,0.12352980731744992,0.20723610866767195,2004.0,Hume City Council,-37.58915,144.93968,Northern Metropolitan,15510.0,2949.438202247191
Craigieburn,1 Gillingham Cr,3,h,S,Barry,17/02/2018,1.368467828618945,3064.0,3.0,1.0,4.0,0.6426696981399665,-0.17945280643810346,1987.0,Hume City Council,-37.60216,144.93012,Northern Metropolitan,15510.0,4466.269841269841
Craigieburn,1 Harper Cl,3,h,S,Barry,17/02/2018,1.368467828618945,3064.0,3.0,2.0,2.0,0.8914882256939538,-0.21663443289058185,1980.0,Hume City Council,-37.60671,144.94137,Northern Metropolitan,15510.0,4090.909090909091
Craigieburn,11 Milburn Pl,4,h,S,Ray,17/02/2018,1.368467828618945,3064.0,4.0,3.0,2.0,0.6488133654869785,0.036200626986271287,1980.0,Hume City Council,-37.60298,144.94073,Northern Metropolitan,15510.0,4225.806451612903
Craigieburn,8 Mosman Wy,3,h,S,Ray,17/02/2018,1.368467828618945,3064.0,3.0,2.0,2.0,-0.15293522329809148,0.4080168915110553,2003.0,Hume City Council,-37.60752,144.91478,Northern Metropolitan,15510.0,2609.756097560976
Croydon,8 Taronga Cr,3,h,VB,Fletchers,17/02/2018,1.7188517862791517,3136.0,3.0,1.0,2.0,1.2908266032497357,-0.03816262591868552,1970.0,Maroondah City Council,-37.79364,145.29823,Eastern Metropolitan,11925.0,5517.241379310345
Croydon North,46 Alice St,3,h,SA,Ray,17/02/2018,1.7188517862791517,3136.0,3.0,1.0,2.0,0.8638417226323997,-0.283561360505043,1970.0,Maroondah City Council,-37.7801,145.28203,Eastern Metropolitan,2985.0,5941.964285714285
Croydon North,65 Lyons Rd,3,h,VB,McGrath,17/02/2018,1.7188517862791517,3136.0,3.0,2.0,3.0,0.1634636450730281,0.07338225343874968,1940.0,Maroondah City Council,-37.76385,145.28945,Eastern Metropolitan,2985.0,3812.5
Croydon South,37 Homer Av,3,h,S,Jellis,17/02/2018,1.7188517862791517,3136.0,3.0,2.0,1.0,-0.2174437304417178,-0.29843401108603435,1970.0,Maroondah City Council,-37.81669,145.28136,Eastern Metropolitan,1863.0,6381.818181818182
Croydon South,15 Thomas St,4,h,S,Noel,17/02/2018,1.7188517862791517,3136.0,4.0,2.0,2.0,1.2631801001881817,0.46750749383502077,1970.0,Maroondah City Council,-37.81394,145.27405,Eastern Metropolitan,1863.0,4694.835680751174
Dandenong,5 Norman Ct,3,h,PI,McLennan,17/02/2018,1.9670404229551315,3175.0,3.0,2.0,1.0,0.21261298384912436,-0.14970750527612073,1982.0,Greater Dandenong City Council,-38.00074,145.20956,South-Eastern Metropolitan,10894.0,4384.615384615385
Dandenong North,2/2 Shalimar Cr,3,h,PI,Stockdale,17/02/2018,1.9670404229551315,3175.0,3.0,2.0,2.0,-0.10071405084848921,-0.1571438305666164,1999.0,Greater Dandenong City Council,-37.95458,145.2127,South-Eastern Metropolitan,8322.0,4573.643410852713
Delahey,108 Copperfield Dr,4,h,S,YPA,17/02/2018,0.9888852078203871,3037.0,4.0,2.0,1.0,0.26790598997223264,0.2890356868631244,1995.0,Brimbank City Council,-37.71269,144.77135,Western Metropolitan,2898.0,3253.968253968254
Derrimut,4 Blair Rd,4,h,S,Stockdale,17/02/2018,0.5071072660376025,3030.0,4.0,2.0,2.0,0.9959305705931583,0.5046891202874991,2008.0,Brimbank City Council,-37.78908,144.75605,Western Metropolitan,2276.0,3692.6605504587155
Doreen,10 Besra Dr,3,h,S,Barry,17/02/2018,2.1422324017852348,3754.0,3.0,2.0,2.0,-0.005487206969802732,-0.015853650047198478,2012.0,Nillumbik Shire Council,-37.58319,145.12487,Northern Victoria,7254.0,3918.9189189189187
Doreen,57 Fortress Rd,3,h,S,Barry,17/02/2018,2.1422324017852348,3754.0,3.0,2.0,2.0,-0.32495790901442834,-0.16458015585711208,2013.0,Nillumbik Shire Council,-37.60726,145.11961,Northern Victoria,7254.0,4574.21875
Elwood,13/2 Selwyn Av,1,u,PI,Gary,17/02/2018,-0.5878426016505442,3184.0,1.0,1.0,2.0,0.8884163920204478,-0.7743588296777579,1970.0,Port Phillip City Council,-37.88622,144.98372,Southern Metropolitan,8989.0,8608.695652173914
Epping,1 Henry Ct,3,h,S,Barry,17/02/2018,1.222474512927192,3076.0,3.0,1.0,1.0,0.36927650119793115,-0.29099768579553864,1975.0,Whittlesea City Council,-37.65149,145.03678,Northern Metropolitan,10926.0,5549.54954954955
Fawkner,149 Anderson Rd,3,h,S,Brad,17/02/2018,0.27351796093079783,3060.0,3.0,2.0,2.0,-0.06999571411342906,-0.1571438305666164,1995.0,Hume City Council,-37.69536,144.96318,Northern Metropolitan,5070.0,5620.15503875969
Fawkner,2 Twyford St,3,h,S,Brad,17/02/2018,0.27351796093079783,3060.0,3.0,1.0,2.0,0.26483415629872664,-0.23150708347157323,1960.0,Hume City Council,-37.69895,144.97452,Northern Metropolitan,5070.0,6726.890756302521
Fawkner,6 William St,2,h,S,McGrath,17/02/2018,0.27351796093079783,3060.0,2.0,1.0,2.0,0.36620466752442515,-0.4992147939294177,1960.0,Hume City Council,-37.70652,144.96724,Northern Metropolitan,5070.0,8433.734939759037
Frankston,3 Beaumont Cr,4,h,S,O'Brien,17/02/2018,3.908751521655445,3199.0,4.0,2.0,2.0,1.134163085900929,0.08081857872924537,1970.0,Frankston City Council,-38.13936,145.16227,South-Eastern Metropolitan,17055.0,5111.801242236025
Frankston South,13 Hoadley Av,3,h,S,Purplebricks,17/02/2018,3.908751521655445,3199.0,3.0,1.0,3.0,0.7716867124272192,-0.26868870992405164,1960.0,Frankston City Council,-38.15929,145.11266,South-Eastern Metropolitan,7566.0,6403.508771929824
Gisborne,107 Willowbank Rd,4,h,SP,Raine,17/02/2018,5.0620987156202935,3437.0,4.0,2.0,2.0,3.493331347153549,0.5046891202874991,1970.0,Macedon Ranges Shire Council,-37.50078,144.59623,Northern Victoria,3376.0,3486.238532110092
Glen Waverley,11 Bunker Cr,5,h,SP,Harcourts,17/02/2018,0.7990938974211083,3150.0,5.0,3.0,2.0,0.6979627042630748,0.9954865894602141,1975.0,Monash City Council,-37.88385,145.15088,Eastern Metropolitan,15321.0,6190.140845070423
Glen Waverley,21 Ingleside Cr,4,h,S,Ray,17/02/2018,0.7990938974211083,3150.0,4.0,2.0,2.0,0.6795317022220387,0.10312755460073242,1975.0,Monash City Council,-37.88618,145.14701,Eastern Metropolitan,15321.0,8896.341463414634
Glen Waverley,11 The Ridge,3,h,S,Harcourts,17/02/2018,0.7990938974211083,3150.0,3.0,1.0,2.0,0.8116205501827973,-0.23150708347157323,1960.0,Monash City Council,-37.86993,145.16531,Eastern Metropolitan,15321.0,14285.714285714286
Greenvale,30 Wallace Dr,5,h,SP,Barry,17/02/2018,1.339269165480594,3059.0,5.0,2.0,2.0,0.4614315114031116,1.114467794108145,2002.0,Hume City Council,-37.65137,144.89972,Northern Metropolitan,4864.0,2333.3333333333335
Hadfield,34 Dickinson St,3,h,VB,Nelson,17/02/2018,-0.0038693388835327543,3046.0,3.0,3.0,2.0,0.45221601038259357,-0.03816262591868552,1960.0,Moreland City Council,-37.71178,144.94426,Northern Metropolitan,2606.0,5034.482758620689
Hampton East,4 Kelsall Ct,4,h,SP,Buxton,17/02/2018,0.375713281915025,3188.0,4.0,2.0,2.0,1.7362424859081083,0.3039083374441158,1965.0,Bayside City Council,-37.94212,145.03043,Southern Metropolitan,2356.0,8952.879581151832
Hawthorn,57 Haines St,2,h,S,Jellis,17/02/2018,-0.8652299014648749,3122.0,2.0,1.0,1.0,-0.6444286110590539,-0.3876699145719825,1910.0,Boroondara City Council,-37.81774,145.0412,Southern Metropolitan,11308.0,16326.530612244898
Hawthorn East,63 Lingwell Rd,4,h,S,Marshall,17/02/2018,-0.7338359173422971,3123.0,4.0,2.0,1.0,0.5935203593638703,0.43776219267303806,1910.0,Boroondara City Council,-37.82176,145.05381,Southern Metropolitan,6482.0,13397.129186602871
Hoppers Crossing,13 Doris Dr,4,h,S,Ray,17/02/2018,1.0472825340970882,3029.0,4.0,2.0,0.0,0.24947498793119655,0.2964720121536201,1992.0,Wyndham City Council,-37.87477,144.66815,Western Metropolitan,13830.0,3005.2631578947367
Hoppers Crossing,27 Warringa Cr,3,h,S,Barry,17/02/2018,1.0472825340970882,3029.0,3.0,2.0,4.0,0.3109116614013169,0.028764301695775606,1975.0,Wyndham City Council,-37.88291,144.69264,Western Metropolitan,13830.0,3961.038961038961
Keilor Downs,5 Swift Ct,3,h,S,Prof.,17/02/2018,0.6239019185910049,3038.0,3.0,1.0,3.0,0.6334541971194485,-0.13483485469512937,1990.0,Brimbank City Council,-37.71497,144.79838,Western Metropolitan,3656.0,4924.242424242424
Keilor East,112 Rachelle Rd,5,h,VB,Nelson,17/02/2018,0.0691273189623437,3033.0,5.0,4.0,3.0,0.15731997772601608,1.2260126734655803,2009.0,Brimbank City Council,-37.73972,144.87343,Western Metropolitan,5629.0,5555.555555555556
Keilor East,166 Rachelle Rd,4,h,SP,Alexkarbon,17/02/2018,0.0691273189623437,3033.0,4.0,2.0,2.0,0.34777366548338906,0.26672671099163736,1960.0,Brimbank City Council,-37.7337,144.87256,Western Metropolitan,5629.0,4846.774193548387
Keilor East,17 Ronald Gr,3,h,S,Nelson,17/02/2018,0.0691273189623437,3033.0,3.0,2.0,2.0,-0.5031242620777773,0.11800020518172377,2003.0,Brimbank City Council,-37.73775,144.86645,Western Metropolitan,5629.0,4596.385542168675
Kew East,11 Irymple Av,4,h,PI,Marshall,17/02/2018,-0.573243270081369,3102.0,4.0,2.0,3.0,0.7593993777331951,0.15518183163420218,1960.0,Boroondara City Council,-37.79522,145.05749,Southern Metropolitan,2671.0,11842.105263157895
Lalor,14 Bruce St,3,h,SP,Love,17/02/2018,0.7406965711444072,3075.0,3.0,1.0,1.0,0.45528784405609957,-0.22407075818107752,1970.0,Whittlesea City Council,-37.67295,145.03516,Northern Metropolitan,8279.0,4833.333333333333
Lalor,87 Kingsway Dr,3,h,SP,Love,17/02/2018,0.7406965711444072,3075.0,3.0,2.0,1.0,-0.18058172635964562,-0.25381605934306023,1970.0,Whittlesea City Council,-37.6648,145.00826,Northern Metropolitan,8279.0,4655.172413793103
Malvern,4 McArthur St,4,h,PI,Jellis,17/02/2018,-0.777633912049823,3144.0,4.0,2.0,4.0,0.5044371828321959,0.973177613588727,1999.0,Stonnington City Council,-37.85736,145.03923,Southern Metropolitan,4675.0,8398.576512455516
Malvern East,47 Tennyson St,3,h,S,Marshall,17/02/2018,-0.41265062282044074,3145.0,3.0,2.0,2.0,-0.051564712072392965,-0.03816262591868552,1910.0,Stonnington City Council,-37.87252,145.051,Southern Metropolitan,8801.0,13517.241379310344
Maribyrnong,2 Shearwater Cr,4,h,PI,Nelson,17/02/2018,-1.0112232171566278,3032.0,4.0,2.0,2.0,-0.15600705697159747,0.7723968307453437,2010.0,Maribyrnong City Council,-37.78707,144.89842,Western Metropolitan,4918.0,5118.110236220473
Maribyrnong,9 Valnere St,3,h,S,Biggin,17/02/2018,-1.0112232171566278,3032.0,3.0,2.0,3.0,0.2218284848696424,-0.008417324756702796,1920.0,Maribyrnong City Council,-37.78419,144.88517,Western Metropolitan,4918.0,6778.523489932886
McKinnon,3A Wattle Gr,3,h,PI,Buxton,17/02/2018,0.025329324254817983,3204.0,3.0,1.0,2.0,-0.23280289880924787,-0.37279726399099117,1938.0,Glen Eira City Council,-37.90989,145.0353,Southern Metropolitan,2397.0,12000.0
Meadow Heights,3 Melaleuca Dr,3,h,S,YPA,17/02/2018,0.9012892184053352,3048.0,3.0,1.0,2.0,0.3938511705859793,-0.35792461340999976,1990.0,Hume City Council,-37.64705,144.91541,Northern Metropolitan,4704.0,5147.058823529412
Melton,10 Burleigh Rd,3,h,VB,Ryder,17/02/2018,2.988993632797402,3337.0,3.0,1.0,2.0,0.3999948379329913,-0.4025425651529739,1970.0,Melton City Council,-37.67576,144.58715,Western Victoria,3600.0,3645.8333333333335
Melton,12 Irving Rd,3,h,S,YPA,17/02/2018,2.988993632797402,3337.0,3.0,2.0,2.0,0.5105808501792078,-0.29843401108603435,1975.0,Melton City Council,-37.68883,144.56912,Western Victoria,3600.0,3772.7272727272725
Melton South,12 Brennan St,3,h,S,Ryder,17/02/2018,2.7116063329830715,3338.0,3.0,1.0,2.0,0.46757517875012367,-0.4099788904434695,1960.0,Melton City Council,-37.7049,144.57315,Western Victoria,4718.0,4905.263157894737
Melton South,14 Toolern St,3,h,S,Ryder,17/02/2018,2.7116063329830715,3338.0,3.0,1.0,0.0,3.868095055321283,-0.18688913172859914,1980.0,Melton City Council,-37.70531,144.57683,Western Victoria,4718.0,7136.0
Melton West,30 Empress Wy,3,h,S,hockingstuart,17/02/2018,2.988993632797402,3337.0,3.0,2.0,2.0,1.8345411634603006,0.3187809880251071,1990.0,Melton City Council,-37.67961,144.56017,Northern Victoria,6065.0,2943.0051813471505
Mernda,14 Newington Pde,4,h,S,Stockdale,17/02/2018,2.1422324017852348,3754.0,4.0,2.0,2.0,0.09281147058238975,0.3039083374441158,2015.0,Whittlesea City Council,-37.60402,145.06997,Northern Metropolitan,5812.0,3596.8586387434557
Mickleham,40 Newmarket Pde,4,h,S,Stockdale,17/02/2018,1.368467828618945,3064.0,4.0,4.0,2.0,0.19111014813458224,1.3598665286945024,2015.0,Hume City Council,-37.53446,144.90418,Northern Metropolitan,1158.0,2222.222222222222
Mill Park,2 Dickerson Av,4,h,S,Ray,17/02/2018,0.9742858762512117,3082.0,4.0,1.0,2.0,0.5167245175262198,0.05850960285775833,1990.0,Whittlesea City Council,-37.6674,145.06732,Northern Metropolitan,10529.0,4443.037974683544
Mill Park,25 Norwood Rd,3,h,S,HAR,17/02/2018,0.9742858762512117,3082.0,3.0,2.0,3.0,0.5044371828321959,0.16261815692469786,1988.0,Whittlesea City Council,-37.67426,145.05193,Northern Metropolitan,10529.0,4563.953488372093
Mitcham,10A Alexander St,3,h,S,hockingstuart,17/02/2018,0.8720905552669846,3132.0,3.0,1.0,2.0,0.6395978644664605,-0.3802335892814868,1960.0,Whitehorse City Council,-37.81566,145.18819,Eastern Metropolitan,6871.0,10606.060606060606
Mitcham,1 Brian St,3,h,S,Philip,17/02/2018,0.8720905552669846,3132.0,3.0,1.0,1.0,0.553586521608292,-0.29843401108603435,1950.0,Whitehorse City Council,-37.82505,145.18797,Eastern Metropolitan,6871.0,8954.545454545454
Mitcham,425 Mitcham Rd,4,h,SP,Ray,17/02/2018,0.8720905552669846,3132.0,4.0,1.0,2.0,1.3891252808019283,-0.09021690295215529,1965.0,Whitehorse City Council,-37.82289,145.19443,Eastern Metropolitan,6871.0,10144.927536231884
Montmorency,1A McCarthy Gr,5,h,VB,Jellis,17/02/2018,0.7260972395752318,3094.0,5.0,2.0,2.0,1.0757982461043147,0.19979978337717627,1985.0,Banyule City Council,-37.72641,145.12511,Eastern Metropolitan,3891.0,4802.25988700565
Moonee Ponds,119 Vine St,4,h,VB,Jellis,17/02/2018,-0.7338359173422971,3039.0,4.0,2.0,1.0,0.00680012772422133,0.06594592814825401,1910.0,Moonee Valley City Council,-37.76913,144.93513,Western Metropolitan,6232.0,9748.427672955975
Moorabbin,5 Beilby St,4,h,VB,Buxton,17/02/2018,0.44870993976090146,3189.0,4.0,2.0,1.0,0.4122821726270154,0.1849271327961849,1950.0,Kingston City Council,-37.94262,145.04717,Southern Metropolitan,2555.0,6000.0
Mount Waverley,21 Roland St,4,h,S,Barry,17/02/2018,0.434110608191726,3149.0,4.0,4.0,2.0,-0.3771790814640306,0.43776219267303806,2011.0,Monash City Council,-37.86032,145.11546,Eastern Metropolitan,13366.0,4497.607655502392
Mount Waverley,20 Wadham Pde,4,h,SP,Harcourts,17/02/2018,0.434110608191726,3149.0,4.0,2.0,1.0,0.731752874671641,0.6534156260974128,1965.0,Monash City Council,-37.87164,145.12466,Eastern Metropolitan,13366.0,6428.571428571428
Mulgrave,8 Lola St,4,h,SA,Barry,17/02/2018,1.1056798603737896,3170.0,4.0,3.0,2.0,0.5904485256903642,0.27416303628213307,1970.0,Monash City Council,-37.92933,145.17404,South-Eastern Metropolitan,7113.0,4411.764705882353
Newport,45A Graham St,3,h,SP,Jas,17/02/2018,-0.7338359173422971,3015.0,3.0,2.0,3.0,-0.5307707651393314,-0.14970750527612073,2010.0,Hobsons Bay City Council,-37.83674,144.86794,Western Metropolitan,5498.0,6677.692307692308
Northcote,39 Gordon Gr,3,h,PI,McGrath,17/02/2018,-0.8652299014648749,3070.0,3.0,1.0,2.0,-0.8164512967753907,-0.30587033637653,1920.0,Darebin City Council,-37.77492,144.9922,Northern Metropolitan,11364.0,11467.88990825688
Northcote,43 Henry St,4,h,SP,Jellis,17/02/2018,-0.8652299014648749,3070.0,4.0,2.0,2.0,-0.5952792722829577,0.2592903857011417,1900.0,Darebin City Council,-37.77232,144.99552,Northern Metropolitan,11364.0,12162.162162162162
Oakleigh,38 Henry St,3,h,PI,Ray,17/02/2018,0.15672330837739565,3166.0,3.0,1.0,2.0,0.28633699201326873,0.013891651114784244,1950.0,Monash City Council,-37.90452,145.10391,Southern Metropolitan,3224.0,8684.21052631579
Parkdale,27 Elliot St,3,h,S,Buxton,17/02/2018,1.4998618127415224,3195.0,3.0,1.0,1.0,0.6242386960989305,-0.30587033637653,1950.0,Kingston City Council,-37.99628,145.09102,South-Eastern Metropolitan,5087.0,11376.146788990825
Pascoe Vale,143 Boundary Rd,3,h,S,Barry,17/02/2018,-0.3980512912512655,3044.0,3.0,1.0,2.0,0.26790598997223264,-0.32817931224801705,1960.0,Moreland City Council,-37.71734,144.94268,Northern Metropolitan,7485.0,7122.641509433963
Point Cook,12 Magnetic Av,4,h,S,Point,17/02/2018,0.5071072660376025,3030.0,4.0,2.0,2.0,0.28940882568677473,0.8095784571978221,2010.0,Wyndham City Council,-37.90381,144.73973,Western Metropolitan,15542.0,3146.7181467181467
Point Cook,18 Tanoa Cr,4,h,S,Point,17/02/2018,0.5071072660376025,3030.0,4.0,2.0,2.0,0.19111014813458224,0.26672671099163736,2010.0,Wyndham City Council,-37.90557,144.7413,Western Metropolitan,15542.0,4118.279569892473
