Listing ID,Address,Suburb,Postcode,PropType,Price,Status,CBD Distance,Bedroom,Bathroom,Car-Garage,Landsize,Building Area,Built Year,RE Agency
REA13964,21B Creswick St,Brighton East,3187,h,2236250,VB,10.7,3,3,2,500,357.1428571,1978,HockingStuart
REA9657,14 York Av,Ivanhoe East,3079,h,3390000,S,9,4,3,3,636,318,1999,Jellis Craig
REA21402,3 Selkirk Wy,Mickleham,3064,h,335000,S,20.6,1,1,1,381,173.1818182,2020,YPA
REA5306,32 Buckingham Cr,Sunshine West,3020,h,451500,S,13.5,4,2,2,701,350.5,1988,Barry Plant
REA10338,3/3 Merton St,Ivanhoe,3079,u,460000,SP,7.9,1,1,0,175,109.375,1985,Miles
REA34956,155a Parer Rd,Airport West,3042,u,530000,S,10.4,2,1,1,273,227.5,1995,Barry Plant
REA24582,2 Oaktree Av,Wyndham Vale,3024,h,536250,PI,27.2,3,2,2,452,180.8,2000.5,Ray White
REA15032,40/122 High St,Preston,3072,u,550000,PI,8.4,3,2,1,165,103.125,1988,Harcourts
REA17129,3/13 Sylvester St,Oak Park,3046,t,560000,SP,11.2,2,1,1,282,201.4285714,2014,Eview
REA10439,1/68 Edgar St,Kingsville,3012,h,677200,SP,7.8,2,2,1,541,270.5,2013,Sweeney
REA33354,46 Holberry St,Broadmeadows,3047,h,682500,S,14,3,1,1,632,371.7647059,1980,Stockdale
REA18613,2C Sixth Av,Altona North,3025,t,685000,S,9.4,2,1,2,357,223.125,2019,Purplebricks
REA5409,19 Cleghorn Av,Altona North,3025,h,800000,S,11.1,2,2,2,472,196.6666667,2008,Buxton
REA35270,2A Ford St,Newport,3015,h,850000,VB,6.2,2,1,2,640,256,2009,Greg
REA23915,29 Watt Av,Oak Park,3046,h,925000,SP,11.2,4,1,1,395,188.0952381,1955,Brad
REA3626,6/40 Batman St,West Melbourne,3003,t,1130000,PI,1.9,3,2,2,390,325,1997,Cain Real Estate
REA4773,21/17 Oxford St,Collingwood,3066,u,1191125,SP,1.6,2,1,1,242,172.8571429,2002,Cain Real Estate
REA10272,20 Hotham St,Collingwood,3066,h,1260000,S,1.6,3,1,0,471,224.2857143,1970,Jellis Craig
REA3681,5a James Cr,Hampton,3188,h,1271000,S,13.7,2,1,2,512,243.8095238,2016,Hodges
REA9300,34 Cobden St,Kew,3101,h,1275000,S,5.6,2,1,0,381,254,1995,Jellis Craig
REA28917,71 Hanover St,Fitzroy,3065,h,1305000,SP,2.1,3,2,0,506,297.6470588,1880,Nelson Alexander
REA12012,4 Wilmoth St,Northcote,3070,h,1335000,S,5.5,3,1,3,520,247.6190476,1972,Ray White
REA12106,7 Cartwright St,Oak Park,3046,h,1350000,S,11.5,4,2,2,590,295,2020,Eview
REA1518,3 Veronica St,Bentleigh East,3165,h,1390000,S,13.9,2,2,1,645,307.1428571,1975,Buxton
REA1407,13 Acheron Ct,Hampton East,3188,h,1422625,S,14.5,2,2,2,662,264.8,2014,HockingStuart
REA6011,20 Highbury Av,Hampton East,3188,h,1525000,S,14.5,4,3,3,602,316.8421053,2017,Marshall White
REA4346,31 Graves St,Essendon,3040,h,1625000,S,8,3,2,1,495,275,2002,Nelson Alexander
REA2377,33 Highgate Gr,Ashburton,3147,h,1790000,PI,11,4,3,2,459,306,2015,HockingStuart
REA15600,79 Victoria St,Sandringham,3191,h,2100000,S,15.2,4,2,2,655,436.6666667,1978,Buxton
REA21242,635 Hawthorn Rd,Brighton East,3187,h,2236250,S,10.3,4,2,2,608,289.5238095,1930,Marshall White
REA4280,2/47 Cornell St,Camberwell,3124,t,2384875,S,7.8,2,2,2,367,262.1428571,1973,Jellis Craig
REA6725,33 Wrixon St,Kew,3101,h,2652875,S,5.6,4,2,2,546,321.1764706,1992,Marshall White
REA10674,8/359 Balaclava Rd,Caulfield North,3161,u,290000,VB,8.1,1,1,1,199,142.1428571,1971,HockingStuart
REA5789,301/25 Lynch St,Hawthorn,3122,u,310000,VB,4.6,1,1,1,213,152.1428571,1992,Jellis Craig
REA9474,601/10 Burnley St,Richmond,3121,u,362000,S,2.6,1,1,1,181,129.2857143,1991,Biggin
REA15290,5 Glenorchy Wy,South Morang,3752,h,380000,S,20.5,2,1,2,446,247.7777778,1981,Ray White
REA19401,3/42 Harold St,Glenroy,3046,u,435000,S,11.2,2,1,1,144,120,2010,Nelson Alexander
REA1204,208/465 MacAulay Rd,Kensington,3031,u,460000,SP,4.2,3,2,2,213,177.5,1984,Rendina
REA25188,12 Halliday Rd,Mernda,3754,h,460000,SP,25.9,3,2,1,597,298.5,2014,Barry Plant
REA20952,8/23 Edgar St,Glen Iris,3146,u,583000,S,7.3,2,1,1,208,130,1965,HockingStuart
REA31612,2/61 Marchant Av,Reservoir,3073,t,600000,S,12,1,1,1,278,173.75,2020,Nelson Alexander
REA16066,3 Ronald Rd,Truganina,3029,h,619625,SN,18.4,4,2,2,500,263.1578947,2010,Barry Plant
REA19399,34 Windrock Av,Craigieburn,3064,h,621500,PI,20.6,2,1,1,615,473.0769231,2013,Ray White
REA5247,49 Northumberland Rd,Sunshine North,3020,h,710000,S,13.3,3,1,1,610,358.8235294,2019,GL
REA4179,14 Augusta Cr,Sunshine North,3020,h,722500,PI,13.3,3,1,1,482,344.2857143,1985,Metro
REA11562,4/45 John St,Templestowe Lower,3107,u,755000,S,13.8,3,1,2,265,189.2857143,1988,Barry Plant
REA16763,397 Ballarat Rd,Sunshine,3020,h,792500,SN,10.5,4,2,2,506,421.6666667,2008,Barry Plant
REA29435,1a Stanger St,Yarraville,3013,t,796000,S,6.3,3,2,1,385,320.8333333,1992.5,Jason
REA11281,32 Lobb St,Brunswick,3056,t,820000,SP,5.2,3,2,2,327,272.5,1990,Jellis Craig
REA25473,5/754 High St,Armadale,3143,u,845000,S,6.3,1,1,1,273,227.5,2016,Jellis Craig
REA23470,54 Benkel Av,Cheltenham,3192,h,920000,VB,17.9,4,2,2,530,378.5714286,1991,O'Brien Real Estate
REA17375,42 Parry Rd,Eltham North,3095,h,967500,S,18,3,1,2,768,333.9130435,1985,Morrison
REA27479,5 Bayview St,Prahran,3181,h,1000000,PI,4.6,2,1,0,434,289.3333333,1890,HockingStuart
REA11827,88 Queensville St,Kingsville,3012,h,1143125,VB,7.8,4,1,1,604,464.6153846,1974,Jason
REA27659,14 Ellesmere La,Prahran,3181,h,1250000,VB,4.6,1,1,1,500,238.0952381,2010,Jellis Craig
REA21042,12 Armagh Cr,Wantirna South,3152,h,1323000,S,14.7,4,2,2,551,250.4545455,1990,Barry Plant
REA8582,10 Parkhill Dr,Ashwood,3147,h,1398875,SN,12.2,3,1,1,768,512,1986,Biggin
REA2311,43 Bloomfield Rd,Ascot Vale,3032,h,1430000,S,5.9,4,2,3,615,256.25,1989,Nelson Alexander
REA10580,8/5 The Avenue,Windsor,3181,u,1511000,S,5.1,3,1,1,266,166.25,1974,HockingStuart
REA28541,9 Larch St,Blackburn,3130,h,1519375,VB,13.4,3,2,2,442,192.173913,2008,RT Edgar
REA11220,10 Nevada Rt,Bulleen,3105,h,1600000,S,11.8,4,2,2,569,437.6923077,1991,Barry Plant
REA8079,18 Glen Rd,Ashburton,3147,h,1665000,S,11,3,2,3,702,412.9411765,2014,Jellis Craig
REA8609,12 Delhi St,Bentleigh,3204,t,1717500,SN,13,4,3,2,326,232.8571429,2018,HockingStuart
REA7845,58 Draper St,Ormond,3204,h,1845000,S,11.8,4,3,1,718,552.3076923,1981,Buxton
REA2919,3 Bridges St,Glen Iris,3146,h,1900000,PI,9.2,4,4,2,708,505.7142857,1982,Jellis Craig
REA20928,3/571 Punt Rd,South Yarra,3141,t,2262375,S,2.7,2,1,1,384,240,1950,Jellis Craig
REA6018,6 Kalang Rd,Camberwell,3124,h,2384875,PN,7.8,3,1,1,713,356.5,1993,Ray Whitener
REA32580,32 Hartwood St,Kew East,3102,h,2603750,SP,7.3,4,2,2,511,243.3333333,1928,Marshall White
REA22903,18 McConchie Av,Kew East,3102,h,2603750,S,7.3,4,2,2,701,368.9473684,1984,Jellis Craig
REA9296,6 Woodside Cr,Toorak,3142,h,2800000,S,4.6,3,1,2,410,170.8333333,2017,Jellis Craig
REA7780,70 Park St,South Yarra,3141,h,3000000,VB,3.3,3,3,2,545,272.5,2010,Marshall White
REA14222,49 Mangarra Rd,Canterbury,3126,h,8000000,VB,9,5,5,4,590,268.1818182,1993,Sotheby's
REA7966,7/7 Simpson St,Northcote,3070,u,430000,PI,5.5,2,1,1,183,130.7142857,2009,Nelson Alexander
REA34840,305/35 Malcolm St,South Yarra,3141,u,450000,VB,2.7,2,2,2,209,174.1666667,2016,MICM
REA24675,1/59 Market Rd,Werribee,3030,u,571750,SP,14.7,1,1,1,237,148.125,1994,LJ
REA27668,25 Beaumont Pde,West Footscray,3012,h,735000,S,6.4,3,1,1,384,320,1993,Jason
REA6437,2/175 Kent St,Richmond,3121,t,855000,S,2.6,2,1,1,338,281.6666667,2011,Jellis Craig
REA14868,4/26 Barnett St,Kensington,3031,t,917500,S,4.2,3,1,1,341,213.125,2007,Nelson Alexander
REA29157,6 Garden St,Ringwood,3134,h,1000500,SS,19.9,3,2,1,609,304.5,1985,Philip
REA7840,114 Palmerston Cr,South Melbourne,3205,h,1026000,S,2.1,1,1,1,486,231.4285714,1992,HockingStuart
REA16682,2/50 Gibdon St,Burnley,3121,h,1100000,VB,2.4,3,2,2,634,253.6,2010,HockingStuart
REA2440,124 Eglinton St,Moonee Ponds,3039,h,1361250,S,6.9,2,2,1,475,206.5217391,2010,Nelson Alexander
REA2013,131 Tinning St,Brunswick,3056,h,1395000,S,5.2,1,1,1,382,152.8,2020,Nelson Alexander
REA35312,3 Paul St,Doncaster,3108,h,1400000,PI,12.4,3,1,2,785,314,1994,Jellis Craig
REA3029,38 Nevada St,Balwyn North,3104,h,1570000,SP,9.2,4,2,1,546,321.1764706,1970,Jellis Craig
REA28056,442 Burwood Hwy,Vermont South,3133,h,1600000,SP,17.2,3,3,2,648,281.7391304,1981,Buxton
REA21372,22 Kalonga Rd,Balwyn North,3104,h,1650000,PI,9.7,4,2,3,765,637.5,1994,Jellis Craig
REA18505,49 Carn Av,Ivanhoe,3079,h,2100000,PI,7.8,5,3,2,740,569.2307692,1960,Upper
REA9885,28 Holyrood St,Hampton,3188,h,2224875,SP,13.7,5,2,2,548,304.4444444,1978,Marshall White
REA15041,65 Rowell Av,Camberwell,3124,h,2384875,PI,7.7,4,4,3,501,385.3846154,2013,Marshall White
REA34968,6 Bowyer Av,Kew,3101,h,3350000,S,5.4,5,3,4,734,489.3333333,1995,Kay
REA31994,4/26 Newcastle St,Newport,3015,u,292500,SP,6.2,1,1,0,204,145.7142857,1993,Williams
REA3813,10/24 Eldridge St,Footscray,3011,u,316000,S,6.4,2,1,1,182,151.6666667,2018,Burnham
REA6360,2/17 Camperdown Av,Sunshine North,3020,t,345000,PI,13.3,2,1,1,359,256.4285714,1990,Biggin
REA21357,2/21 Thanet St,Malvern,3144,u,410000,PI,5.9,1,1,1,140,116.6666667,1960,HockingStuart
REA24021,301/20 Napier St,Essendon,3040,u,520000,VB,7.5,2,1,1,226,161.4285714,2017,Barry Plant
REA32857,23 The Esplanade,Point Cook,3030,h,620000,PI,14.7,3,2,2,485,210.8695652,2010,Sanctuary
REA4104,2/564 Riversdale Rd,Camberwell,3124,u,693000,S,7.8,2,1,1,260,162.5,1993,Bekdon
REA16931,2/1 Darook St,Blackburn South,3130,u,725000,PI,13.4,2,2,2,190,118.75,1990,Woodards
REA23522,5 Bigola St,Ringwood,3134,h,800000,S,19.9,3,1,3,691,287.9166667,1985,buyMyplace
REA18909,24/157 Epsom Rd,Ascot Vale,3032,u,825000,PI,4.3,3,2,2,244,152.5,2005,McDonald
REA1676,6 McNeilage St,Spotswood,3015,h,832500,S,7.7,2,2,2,596,458.4615385,2007,Jason
REA22916,2/2 McCarron Pde,Essendon,3040,u,888000,PI,7.5,3,2,1,186,116.25,1996,Nelson Alexander
REA20303,11 Aitken Ct,Ferntree Gully,3156,h,904000,SP,24.8,3,1,3,768,404.2105263,1981,LJ
REA9122,1 Beacon Ct,Templestowe Lower,3107,h,975000,S,13.8,4,2,2,650,342.1052632,2013,Fletchers
REA14998,6 Stonington Pl,Ringwood,3134,h,1000500,PI,19.9,4,2,2,648,405,1994,Fletchers
REA23149,13 Yorkshire St,Pascoe Vale,3044,h,1160000,S,8.5,3,2,2,480,208.6956522,1995.5,Nelson Alexander
REA24653,34 Elizabeth St,Coburg,3058,h,1164000,VB,6.7,3,3,1,474,225.7142857,2016,Nelson Alexander
REA9656,1D Belmont Av,Glen Iris,3146,t,1275000,VB,9.2,2,1,2,348,290,2013,Jellis Craig
REA16910,6 Bataba St,Moorabbin,3189,h,1289000,S,14.3,4,2,1,532,253.3333333,1993,RT Edgar
REA15241,1/18 William St,Brighton,3186,u,1370000,S,10.5,3,1,2,241,172.1428571,1997,Hodges
REA27655,4 Katupna Ct,Vermont South,3133,h,1391000,PI,17.2,4,3,2,520,400,1981,Woodards
REA13104,8 Meadowbank Av,Doncaster,3108,t,1400000,S,13.9,3,3,1,372,310,2019,Fletchers
REA20617,13 Jessie St,Coburg,3058,h,1500000,VB,6.7,5,3,4,559,399.2857143,2000,Nelson Alexander
REA11664,5 Sycamore St,Caulfield South,3162,h,1570000,S,9.3,3,1,2,520,216.6666667,1985,Matthew
REA11905,1/119 Roslyn St,Brighton,3186,t,1725000,PI,11.2,3,2,2,411,256.875,2012,Buxton
REA14156,3 Rosedale Rd,Glen Iris,3146,h,2085000,S,9.2,3,1,2,715,595.8333333,2003,Jellis Craig
REA26227,21 Park Rd,Surrey Hills,3127,h,2195000,SP,10.2,4,2,3,751,577.6923077,1950,Jellis Craig
REA8789,20 Howitt St,Glen Iris,3146,h,2376000,S,9.2,4,2,2,652,310.4761905,1978,Jellis Craig
REA28164,28 Cochrane St,Brighton,3186,h,3329000,S,10.5,2,2,2,507,422.5,1993,Marshall White
REA18633,21 Pyalong Cr,Dallas,3047,h,420500,S,14,3,1,1,650,500,1970,First National
REA1650,106 Winter Cr,Reservoir,3073,t,475000,S,11.2,2,2,1,312,222.8571429,2006,Ray White
REA2722,15 Dowding Cl,Fawkner,3060,h,480000,S,12.4,2,2,2,524,249.5238095,1990,Nelson Alexander
REA18847,45 Abbington Cr,Caroline Springs,3023,h,525000,S,14.8,3,1,1,400,235.2941176,2005,YPA
REA6198,3/85 Tennyson St,Essendon,3040,u,550000,VB,8,2,1,1,275,171.875,1997,Nelson Alexander
REA29049,56 Somerset Rd,Campbellfield,3061,h,570000,SP,16.6,2,1,2,459,270,1986,Barry Plant
REA1210,1/21 Freemans Rd,Altona North,3025,h,590000,SP,11.1,1,1,0,406,290,1998,RT Edgar
REA13003,3/8 Ronald St,Essendon North,3041,u,667500,S,9.4,1,1,1,218,136.25,1993,Nelson Alexander
REA8131,1/1478 Dandenong Rd,Oakleigh,3166,u,690000,S,14,3,1,2,226,141.25,2011,Buxton
REA9985,2/4 Grattan St,Hawthorn,3122,u,752000,S,4.6,2,2,2,275,171.875,2019,Marshall White
REA18000,24 Garnsworthy St,Springvale,3171,h,752500,S,20.8,3,1,2,623,327.8947368,1950,iSell
REA24723,2/25 Tobias Av,Glen Waverley,3150,u,771000,S,16.7,1,1,1,270,225,1991,Ray White
REA14483,4/235 Dandenong Rd,Prahran,3181,u,805000,S,4.5,2,2,1,198,165,1984,Jellis Craig
REA32255,3/561 Glenferrie Rd,Hawthorn,3122,u,825000,S,5.3,2,2,1,169,105.625,2020,Kay
REA16745,2/14 Brickwood St,Brighton,3186,u,855000,PI,10.5,2,1,1,184,153.3333333,1993,Buxton
REA4529,1/10 Hickford St,Reservoir,3073,u,873750,PI,11.2,2,1,1,190,135.7142857,2016,Ray White
REA9204,14 Charles St,Bentleigh East,3165,t,935000,S,13.9,3,2,2,333,208.125,1988,HockingStuart
REA25876,24 Leighton Cr,Fawkner,3060,h,940000,VB,13.1,3,1,2,774,483.75,1994,Brad
REA33860,3/25 Rockley Rd,South Yarra,3141,u,940000,S,2.7,2,1,2,266,221.6666667,1995,HockingStuart
REA16375,307/15 Pascoe St,Pascoe Vale,3044,u,1000000,SN,8.5,1,1,1,204,170,1980,Barry Plant
REA4115,9 Katta Ct,Ashwood,3147,h,1060000,S,12.2,2,1,2,772,406.3157895,2000,Harcourts
REA24017,20 Glenmorgan St,Brunswick East,3057,h,1065000,S,4,2,1,1,538,316.4705882,1993,Nelson Alexander
REA11242,98 Brady Rd,Bentleigh East,3165,h,1175000,S,13.9,4,2,2,620,364.7058824,1970,RT Edgar
REA20049,32A Broadhurst Av,Reservoir,3073,h,1210000,S,12,4,3,4,725,557.6923077,1995,Barry Plant
REA18221,2/1 Woonah St,Chadstone,3148,u,1221125,S,11.7,3,2,2,268,191.4285714,2004,Buxton
REA16047,26 Sussex St,Seaholme,3018,h,1360000,S,11,3,2,6,663,390,1970,Sweeney
REA3315,6 Thomson Av,Murrumbeena,3163,h,1390000,S,12.1,4,3,2,640,266.6666667,2003,Woodards
REA23379,3/58 Durrant St,Brighton,3186,t,1475000,S,10.5,2,2,2,395,246.875,1991,Hodges
REA16505,135 Victoria St,Brunswick,3056,h,1500000,S,5.2,4,1,1,490,233.3333333,1908,Nelson Alexander
REA10037,28 Rocklea Rd,Bulleen,3105,h,1505000,S,11.8,4,3,2,410,273.3333333,1989,Jellis Craig
REA30433,26 Nairn Av,Ascot Vale,3032,h,1513000,S,4.3,3,1,2,617,474.6153846,1991,Brad
REA5390,398 Wattletree Rd,Malvern East,3145,h,1750000,S,11.2,3,1,2,562,374.6666667,1990,Marshall White
REA11431,29 Naroon Rd,Alphington,3078,h,2131250,SP,6.4,4,2,2,597,259.5652174,1987,Jellis Craig
REA2782,2/4 Stanley St,South Yarra,3141,t,2262375,SN,3.3,2,2,2,293,183.125,1982,Besser
REA16382,2 Fairmount Rd,Hawthorn East,3123,h,2320000,S,6.2,4,2,2,528,406.1538462,2007,RT Edgar
REA26461,4 Morey St,Camberwell,3124,h,2384875,S,7.7,2,1,1,565,297.3684211,1993,Marshall White
REA29922,23 Horace St,Malvern,3144,h,2659000,S,5.9,3,1,1,394,171.3043478,1996,Marshall White
REA19656,178 Princes St,Port Melbourne,3207,h,2730000,S,3.5,3,1,1,496,354.2857143,1997,Chisholm
REA23745,2 Ilma Gr,Northcote,3070,h,2800000,VB,5.3,5,2,2,400,181.8181818,1993,Nelson Alexander
REA22344,6 Audrey Cr,Glen Iris,3146,h,3000000,VB,7.3,5,3,2,775,596.1538462,1995,Jellis Craig
REA9058,50 Kinkora Rd,Hawthorn,3122,h,5050000,VB,4.6,4,4,2,654,503.0769231,1973,Kay
REA2115,508 Toorak Rd,Toorak,3142,u,5487500,S,4.6,1,1,0,272,170,1980,Kay
REA18081,14/4 Crefden St,Maidstone,3012,u,280000,VB,6.4,1,1,1,248,206.6666667,2009,McGrath
REA6029,2/50 Lane Cr,Reservoir,3073,t,355000,PI,11.2,2,1,1,356,222.5,1989,Barry Plant
REA6276,4/22 Murray St,Brunswick West,3055,u,380000,PI,5.9,2,1,1,188,117.5,1977,Brad
REA10098,7 Keown Ct,Campbellfield,3061,h,455000,S,14.5,3,1,1,766,403.1578947,2000,YPA
REA21055,50/62 Wellington St,St Kilda,3182,u,460000,S,5,1,1,1,153,109.2857143,1995,HockingStuart
REA30654,1/68 Alma Rd,St Kilda,3182,u,460000,VB,5,2,1,1,164,117.1428571,2015,Buxton
REA22619,2/155 Power St,Hawthorn,3122,u,463000,S,5.3,2,1,1,199,165.8333333,1991,LITTLE
REA15621,61 McKimmies Rd,Lalor,3075,h,487000,S,16.3,3,1,1,533,242.2727273,1976,Love
REA1910,1/97 Shorts Rd,Coburg North,3058,t,522500,S,9.2,3,2,1,393,245.625,1989,RW Property Group
REA6474,7/11 Harts Pde,Hawthorn East,3123,u,555000,PI,7.5,2,1,1,256,182.8571429,1985,Noel Jones
REA34116,7/40 Wattletree Rd,Armadale,3143,u,561500,S,6.3,1,1,0,281,200.7142857,1991,HockingStuart
REA28837,19/86 Graham Rd,Viewbank,3084,u,616000,S,8.9,2,1,2,214,152.8571429,2015,Miles
REA28014,57 Evergreen Cr,Craigieburn,3064,h,621500,PI,20.6,4,2,2,616,308,2008,Barry Plant
REA1393,1/1 Leamington St,Reservoir,3073,h,625000,PI,11.2,1,1,0,572,301.0526316,1978,Barry Plant
REA34604,7 Madison Pl,Officer,3809,h,667000,S,43.3,4,2,2,576,320,2013,O'Brien Real Estate
REA22821,34 Stanford Cl,Fawkner,3060,h,670000,VB,13.1,3,2,2,604,251.6666667,1994,Nelson Alexander
REA32704,1/81 Stewart St,Brunswick,3056,u,682000,S,5.2,2,2,1,226,161.4285714,2002,Nelson Alexander
REA13400,310/96 Camberwell Rd,Hawthorn East,3123,u,700000,VB,7.5,2,1,1,179,149.1666667,1983,HockingStuart
REA9467,23 Baynton Av,Sunshine North,3020,h,700000,PI,13.3,3,2,1,434,289.3333333,1990,Sweeney
REA29765,3/7 Maroona Rd,Carnegie,3163,t,730000,S,10.1,3,1,1,348,217.5,1996,Gary
REA6558,81 Churchill Av,Braybrook,3019,h,740000,S,10.8,3,2,2,440,220,2010,Sweeney
REA35454,36 Laura Rd,Knoxfield,3180,h,795000,S,23.3,5,3,2,597,238.8,1980,Ray White
REA16238,3 Walkers Rd,Carrum,3197,h,845000,PI,31.2,4,2,2,633,486.9230769,1981,Buxton
REA25070,2/79 Haines St,Hawthorn,3122,u,850000,S,5.3,2,1,1,254,181.4285714,1992,HockingStuart
REA27709,5 York St,Reservoir,3073,h,850000,S,12,3,1,1,643,267.9166667,1995,RW Property Group
REA31409,36b Dublin Av,Strathmore,3041,u,850000,VB,8.2,2,2,1,273,195,2007,Brad
REA5614,3 Norfolk St,Moonee Ponds,3039,h,900000,S,6.9,2,1,1,574,273.3333333,1976,Nelson Alexander
REA18179,24/24 Dongola Rd,West Footscray,3012,h,940125,SP,6.4,2,1,1,383,153.2,2009,Village
REA33728,8 McNamara Av,Airport West,3042,h,975000,S,10.4,3,2,1,417,173.75,2017,Nelson Alexander
REA4984,132 Coronation St,Kingsville,3012,h,1035000,SP,7.8,3,2,2,458,229,1977,Village
REA35550,22 Cirrus St,Bonbeach,3196,h,1050000,PI,27,4,2,2,526,228.6956522,2010,Buxton
REA11127,4/64 Dover St,Flemington,3031,u,1129375,SP,4.4,2,1,1,268,191.4285714,1991,Nelson Alexander
REA9258,2/22 Severn St,Balwyn North,3104,t,1137000,S,9.2,3,2,2,349,290.8333333,2020,Fletchers
REA22279,6 Melrose Ct,Glen Waverley,3150,h,1152000,S,16.7,4,2,2,734,349.5238095,1989.5,Harcourts
REA33467,1 Bosco St,Chadstone,3148,h,1221125,VB,11.7,5,3,2,696,290,2011,Buxton
REA7528,173 Queen St,Altona,3018,h,1335000,S,13.8,3,1,4,777,408.9473684,1990,HockingStuart
REA16764,57 Cratloe Rd,Mount Waverley,3149,h,1360000,S,14.2,3,2,2,710,338.0952381,1982,Barry Plant
REA30812,1/106 Keon St,Thornbury,3071,u,1363750,SP,7,2,2,2,262,218.3333333,2010,Love
REA6086,18 Mervin St,Bentleigh East,3165,h,1410000,S,13.9,2,1,2,768,333.9130435,1981,HockingStuart
REA31100,71 Patty St,Mentone,3194,h,1650000,SP,20,5,3,1,608,304,1990,Buxton
REA15896,93A Ashburn Gr,Ashburton,3147,t,1655000,S,10.2,4,3,2,307,219.2857143,2002,HockingStuart
REA20012,13 Dalmor Av,Ormond,3204,h,1750250,S,11.4,4,3,2,664,316.1904762,1910,Gary
REA12009,69 Aberfeldie St,Moonee Ponds,3039,h,1780000,S,6.9,4,3,2,615,473.0769231,1973,Brad
REA22095,13 Winbrook Ct,Doncaster,3108,h,1820000,S,12.4,5,3,2,630,484.6153846,1994,Buxton
REA10121,35 McCubbin St,Burwood,3125,h,1890000,S,11.7,4,2,2,608,434.2857143,1982,Ray White
REA20580,51 Price St,Essendon,3040,h,2053000,S,7.5,4,2,2,609,276.8181818,2011,Barry Plant
REA5199,5 Power St,Hawthorn,3122,h,2625875,S,4.6,4,2,2,711,444.375,1992,Jellis Craig
REA5756,97 Edgevale Rd,Kew,3101,h,2652875,S,5.6,3,2,2,558,232.5,2012,Marshall White
REA18338,10 Castella Ct,Meadow Heights,3048,h,450000,SP,17.4,3,1,1,702,305.2173913,1970,Barry Plant
REA7659,4/13 Sylvester St,Oak Park,3046,u,522000,S,11.5,2,1,1,161,134.1666667,1987,Stockdale
REA19240,2 Burge Cr,Hoppers Crossing,3029,h,650000,SP,18.4,4,2,2,680,425,1985,Triwest
REA15432,32 Millers Rd,Brooklyn,3012,t,663000,S,6.4,3,2,2,310,221.4285714,1989,Jason
REA27031,86 Warralong Av,Greensborough,3088,h,710000,VB,16.1,3,1,1,577,412.1428571,1983,Jellis Craig
REA21334,81 Hillcrest Dr,Westmeadows,3049,h,720000,VB,16.5,4,2,0,371,185.5,1985,Barry Plant
REA25189,3 Chancellor Rd,Airport West,3042,h,730000,VB,10.4,3,2,1,548,342.5,2017,Nelson Alexander
REA35350,14 Sturt St,Sunshine,3020,h,750000,SP,10.5,3,1,3,604,241.6,1993,Bells
REA20772,22 Cullen St,Spotswood,3015,h,782500,S,6.2,2,1,1,658,365.5555556,2003,Barlow
REA19666,35 Carlton St,Braybrook,3019,h,800000,S,8.6,3,1,2,591,246.25,1992,Biggin
REA30826,20 Weatherlake St,Watsonia,3087,h,850000,VB,14.5,3,1,0,602,301,1960,Darren
REA30898,3/65 Royal Av,Sandringham,3191,h,850000,PI,15.2,3,3,2,644,257.6,1981,HockingStuart
REA26768,702 Barkly St,West Footscray,3012,h,881000,S,6.4,3,1,3,645,379.4117647,1950,Hodges
REA22362,24 Regent St,Preston,3072,h,920000,SP,8.4,3,1,2,465,387.5,1930,Nelson Alexander
REA24133,37 Mernda Av,Bonbeach,3196,h,965000,SP,27,3,2,2,572,272.3809524,1950,HockingStuart
REA24320,21B Thornton St,Bentleigh East,3165,t,1042000,S,13.8,3,2,1,286,204.2857143,1994,Buxton
REA31225,1 Natasha Cl,St Helena,3088,h,1101000,SP,16.1,5,2,2,593,237.2,1985,Morrison
REA12440,8/98 Barkly St,St Kilda,3182,h,1120000,PI,6.1,3,2,2,563,402.1428571,1991,HockingStuart
REA1411,33 Mountain St,South Melbourne,3205,h,1150000,S,2.1,1,1,1,426,236.6666667,1984,Greg
REA14387,72 Henty St,Reservoir,3073,h,1150000,S,11.2,4,1,2,512,232.7272727,2010,Barry Plant
REA9493,37 Jones Cr,Rosanna,3084,h,1223875,SN,11.4,2,1,2,412,179.1304348,1987,Miles
REA961,136 Sycamore St,Caulfield South,3162,h,1262000,S,9.3,4,2,2,464,201.7391304,2016,HockingStuart
REA25525,1 Luxmoore St,Cheltenham,3192,h,1375000,SP,17.9,4,2,2,465,221.4285714,2007,Buxton
REA9231,178 Beaconsfield Pde,Northcote,3070,h,1396500,S,5.5,3,1,1,529,377.8571429,2001,Woodards
REA18071,9 Griffiths Ct,Mount Waverley,3149,h,1431000,PI,14.2,5,5,2,761,317.0833333,1960,Biggin
REA1533,15 Toora St,Ivanhoe,3079,h,1700625,SN,7.9,3,3,1,529,352.6666667,2017,Miles
REA14734,13 Martin St,South Melbourne,3205,h,1780000,S,2.1,3,2,2,403,268.6666667,2011,Buxton
REA3224,141 Cooper St,Essendon,3040,h,1990000,S,8,4,2,2,682,426.25,1984,Barry Plant
REA4941,29 Hartington St,Elsternwick,3185,h,2214000,SN,8.5,3,2,2,534,314.1176471,1997,Woodards
REA33177,34 Renwick St,Glen Iris,3146,h,2339375,SP,7.3,5,2,2,713,285.2,1930,Marshall White
